create_date,uuid,label,action,pose,usrn_len,pswd_len,total_time,hold-time,inter-time,distance
2023-09-19-16:22:10,dcbf7e0e8d6d4b44b9e89ad330bb5517,chenbin,2,1,3,4,3332,"[67, 70, 48, 69, 77, 69, 78]","[0, 115, 165, 1133, 124, 116, 117]","[0, 10.910213959511667, 49.75589825436602, 131.6898167198228, 28.202242180119722, 1.1661580403645644, 35.190641214247755]"
2023-09-19-16:22:55,a36a071a12b7443da7ff0ea688be7d48,chenbin,2,2,4,3,5150,"[91, 68, 56, 44, 89, 49, 66]","[0, 222, 171, 173, 1969, 202, 160]","[0, 54.252036796476375, 34.46066580975458, 17.55546125466893, 134.69259835600948, 33.838271964656734, 43.12806510506696]"
2023-09-19-16:23:28,f195c882505249b6aba3f4f25edd2720,chenbin,2,3,4,4,3957,"[74, 80, 59, 46, 95, 126, 106, 97]","[0, 109, 99, 334, 1358, 100, 104, 47]","[0, 3.070988088152101, 9.469108844133514, 137.54295900805334, 116.46878880071768, 98.07304586597677, 95.48770963953496, 94.99663581494839]"
2023-09-19-17:04:01,ff45d4d2c2754f53a1361db2fe369c6f,yangxiaoyu,1,1,11,10,13948,"[1, 52, 51, 26, 48, 41, 45, 50, 48, 35, 65, 42, 46, 79, 65, 71, 18, 76, 64, 45, 42, 45, 29]","[0, 677, 369, 817, 428, 635, 323, 617, 204, 400, 427, 1457, 466, 751, 122, 230, 581, 832, 220, 699, 667, 468, 111]","[0, 269.21139979164667, 193.0046055869595, 262.1324940644415, 296.5252471919082, 229.85623526215005, 234.86568265476518, 236.15908009456487, 3.5901098714229462, 150.66998521419066, 176.3645215014756, 111.17003992883055, 180.9496553679442, 212.31946579519166, 72.60241808033055, 118.74576015822859, 200.6636212393489, 140.50464602836297, 124.5547626102226, 256.6201256505204, 284.0713916527949, 110.25072436144006, 53.38435059911181]"
2023-09-19-17:04:44,620ddc0d7d3045f0b6b176757745bcae,yangxiaoyu,1,2,11,10,13472,"[45, 41, 73, 1, 53, 55, 58, 49, 57, 36, 45, 42, 38, 59, 63, 66, 53, 51, 50, 38, 46, 72, 55]","[0, 794, 437, 507, 582, 461, 368, 470, 229, 348, 384, 1696, 314, 510, 197, 268, 231, 1428, 218, 574, 341, 353, 130]","[0, 257.4576556337846, 180.99999999999997, 260.41035992363203, 303.0469343920912, 223.98834295064947, 223.42311628139305, 226.69117514559073, 5.821416398857606, 147.00009448220703, 188.03257696473773, 120.74997124453307, 176.01175781432585, 221.19630547447116, 73.88354199534415, 101.29933640234546, 184.3583467055398, 115.129395802192, 103.0037755510825, 260.81629337311136, 283.01771636732883, 100.66666666666663, 39.60920207336791]"
2023-09-19-17:05:18,65257036d5c84b449871601d767e925a,yangxiaoyu,1,3,11,10,8467,"[2, 75, 58, 61, 49, 66, 90, 52, 57, 72, 50, 66, 42, 82, 47, 22, 59, 14, 51, 51, 57]","[0, 199, 666, 367, 144, 160, 244, 306, 103, 146, 209, 1111, 176, 164, 201, 637, 152, 184, 408, 295, 110]","[0, 270.96289208836123, 199.70672942536962, 267.3632568456464, 314.6730225346798, 252.4213849014294, 250.3475362149364, 256.3387515682238, 9.333333333333371, 176.01073199602857, 204.00435725194149, 119.54032327582559, 192.16457067373844, 239.38834093952406, 84.80697036342133, 108.38870379846377, 219.35308928250313, 260.5025058527376, 299.8369927514319, 114.76158861841459, 33.70789554721895]"
2023-09-19-17:07:01,f8f4e78233bd41ab98191b2a450e4ed1,yangxiaoyu,2,1,11,10,23344,"[38, 43, 41, 63, 43, 51, 54, 47, 67, 39, 65, 63, 48, 70, 65, 63, 52, 68, 46, 64, 59, 58, 57]","[0, 900, 478, 393, 649, 498, 441, 497, 241, 378, 439, 1984, 612, 606, 203, 264, 965, 718, 271, 662, 601, 328, 210]","[0, 262.0765367428208, 197.16236963477587, 270.0296280040396, 300.6816330347506, 228.87090004823435, 226.4415548828831, 219.76780676179325, 8.110350040397632, 151.7325864070661, 186.38371411925695, 126.88796458118306, 184.09085920937096, 234.316500106634, 70.00714249274856, 132.14848550862106, 261.744574389274, 242.00367306670734, 216.14861142792992, 252.27079806342147, 286.34031811426377, 105.41399864871416, 35.0015872655957]"
2023-09-19-17:07:45,19c678987db643d1aaf38296b4e327e0,yangxiaoyu,2,2,11,10,13798,"[30, 50, 51, 57, 54, 48, 57, 63, 73, 41, 47, 53, 52, 75, 54, 57, 49, 46, 57, 42, 48, 68, 54]","[0, 575, 534, 467, 527, 505, 486, 568, 180, 818, 420, 1242, 650, 395, 129, 602, 336, 531, 396, 1094, 220, 517, 339]","[0, 253.01778593608796, 189.56324069350111, 260.70268293381423, 291.003054584961, 220.83339622640617, 220.99685769510643, 213.3367187231386, 11.800423721205947, 143.2722738161311, 184.89223588049575, 115.73004987661781, 173.514328579003, 204.13421510804545, 73.2218850101829, 106.21780557996021, 215.00206717352484, 248.4406926768998, 268.93720869790826, 85.38800332078927, 101.05499053045877, 109.44404963267759, 39.97360240069554]"
2023-09-19-17:08:16,0a29c9311fab446493ef78365c33c77f,yangxiaoyu,2,3,11,10,7498,"[2, 61, 61, 30, 51, 30, 72, 57, 64, 39, 51, 61, 65, 65, 55, 68, 74, 69, 56, 62, 58]","[0, 287, 558, 189, 218, 260, 220, 129, 85, 137, 134, 1124, 297, 126, 187, 220, 483, 125, 76, 222, 69]","[0, 265.7201953601235, 194.34734083307876, 266.70749687417657, 313.0255580619576, 237.678120341122, 234.44805157835899, 243.2339979891335, 5.0, 158.70902795857447, 197.43494005761886, 121.35942942808815, 184.87773737737538, 230.90642645404606, 68.67394783403029, 107.01609432437925, 226.56174042018264, 270.77214693456847, 291.22652504345973, 96.52000368374996, 35.97066706205057]"
2023-09-19-17:09:03,38fe6919eee6413d8d5450e219717761,yangxiaoyu,1,4,11,10,14366,"[31, 15, 31, 38, 33, 43, 38, 37, 38, 49, 36, 26, 28, 43, 38, 49, 50, 50, 48, 52, 26, 53, 27, 48, 62, 55]","[0, 1463, 530, 345, 505, 331, 528, 434, 509, 816, 339, 195, 1519, 576, 348, 244, 1556, 596, 439, 259, 586, 318, 559, 332, 260, 105]","[0, 3.7267799624996822, 254.00349953844687, 188.15625893862202, 263.67003790512274, 296.66835205513763, 232.69555694559836, 235.67821753870723, 255.34725810594136, 155.800798742782, 161.2675485713794, 2.6874192494329017, 190.79511990032083, 279.17537299856684, 243.16660954991337, 175.3716688129021, 117.82520009648944, 178.27101714960725, 229.0482724473405, 90.85580761722271, 105.0528967287962, 220.19309707617992, 263.78789880423926, 290.53064477874887, 107.6067944984062, 42.19004621945794]"
2023-09-19-17:09:36,c5c9c07a410541c3bc4988627ea89872,yangxiaoyu,1,5,11,10,10041,"[1, 55, 68, 51, 57, 52, 19, 47, 49, 52, 42, 32, 46, 43, 32, 52, 73, 68, 38, 44, 63]","[0, 152, 285, 524, 265, 573, 360, 497, 220, 282, 197, 1172, 309, 248, 217, 501, 237, 553, 264, 597, 128]","[0, 268.6666666666667, 195.2183962187535, 262.0589416312462, 294.95329197085505, 229.71407348169936, 232.4827353207593, 221.67293224227646, 1.3743685418724891, 146.0060881531239, 194.22123696673566, 124.47802126390734, 182.4341585948811, 212.24330901637916, 80.84896756023264, 119.93563088405192, 223.92459048130962, 268.3401655444903, 303.66684961575174, 119.00746942010737, 43.37177781819775]"
2023-09-19-18:10:57,42a1854393e742c98f53f79404000278,xushihao,1,1,11,8,9187,"[53, 64, 66, 66, 47, 72, 66, 80, 55, 63, 63, 38, 71, 70, 55, 81, 56, 64, 90]","[0, 584, 92, 93, 112, 482, 85, 196, 347, 366, 524, 1652, 405, 317, 398, 187, 128, 339, 288]","[0, 148.99966244352376, 4.047060442451034, 2.537295769610866, 27.69914445520466, 79.21149877676562, 4.28565793144127, 76.3083126525653, 112.44417418297984, 120.00039447666916, 190.4617870012048, 164.03203612629952, 176.5891162453999, 171.23650553664766, 158.04875287082675, 76.80544852467773, 73.59251312576355, 201.03707450478825, 283.03411047488197]"
2023-09-19-18:11:33,4cd566722ed243d3907b36f4603c23ac,xushihao,1,2,11,8,12115,"[71, 55, 72, 82, 58, 82, 73, 65, 35, 63, 72, 51, 65, 79, 60, 81, 73, 54, 57, 58, 59, 83, 32, 80, 74, 60, 73, 59, 65, 67, 38]","[0, 467, 118, 71, 93, 270, 69, 246, 325, 206, 339, 1224, 331, 339, 527, 195, 306, 682, 297, 464, 125, 91, 128, 103, 86, 450, 281, 169, 159, 338, 321]","[0, 150.26761137911856, 9.543423027243595, 7.611887308832625, 33.81397071307383, 81.05458749414589, 4.574174999174917, 84.0202849556205, 113.72217781862362, 110.95753225670188, 176.961601156928, 161.59266489885127, 181.1785219189453, 150.0873118668995, 124.77330923809328, 77.98892350423309, 60.357906881177776, 201.10770172300138, 284.1039896289331, 90.46363158227318, 5.910576219168707, 3.60144612637535, 3.2124020027417517, 3.705106024243823, 9.558292041236347, 255.26410502381543, 160.1848045153882, 63.911921640728735, 71.08291683019738, 199.3715570272733, 293.8124829681833]"
2023-09-19-18:12:02,5865792b723b4dedb0271fd31275a83c,xushihao,1,3,11,8,6749,"[69, 73, 72, 65, 82, 74, 57, 47, 72, 74, 82, 54, 66, 67, 39, 65, 66, 92, 30]","[0, 162, 87, 86, 95, 220, 102, 237, 280, 111, 86, 1640, 111, 86, 34, 103, 102, 59, 29]","[0, 155.25783098716866, 7.511726532759238, 2.480694691784162, 39.730452750247444, 79.27063970680838, 3.71786029956754, 93.54301608344774, 114.56736216467928, 124.6970292846868, 193.00255999773805, 169.54851289484102, 181.83574094877648, 171.26055446247076, 150.15510718259884, 78.91153011948774, 80.39017279280354, 206.82805939679983, 300.60640881017736]"
2023-09-19-18:12:37,d81a4e9c55534058a8ca1acf7d98bf40,xushihao,1,4,11,8,11978,"[30, 40, 49, 49, 73, 54, 65, 70, 52, 44, 70, 36, 88, 67, 42, 78, 60, 63, 82, 62, 29]","[0, 551, 145, 144, 136, 448, 121, 561, 724, 875, 641, 366, 465, 1306, 469, 442, 575, 338, 254, 587, 580]","[0, 155.0918796206312, 7.1036285419170575, 5.074591539221718, 31.94818289875879, 84.44065876146995, 0.9730085108210453, 76.69010875637802, 68.73945319854897, 244.04500506472453, 270.0273052158433, 110.8316063693665, 188.7719265057344, 172.73381375457782, 191.39970259602322, 196.91201892029414, 156.20499351813308, 94.60775453912282, 77.03007942417479, 203.1163131961353, 290.023790087241]"
2023-09-19-18:13:07,0154e38ed047474e89f26e885bdc2daf,xushihao,1,5,11,8,6838,"[1, 47, 62, 82, 73, 46, 74, 57, 73, 66, 67, 38, 56, 70, 65, 56, 73, 74, 49]","[0, 356, 122, 86, 135, 766, 78, 178, 294, 271, 144, 1205, 164, 81, 68, 129, 162, 169, 103]","[0, 172.18814534238328, 9.049502258370945, 0.30769230769226397, 30.954824881300052, 60.802522526307484, 11.42197611893575, 75.49066324179694, 109.70180129378272, 109.9754679476103, 189.28704604070657, 166.2689060300393, 183.72219831540815, 176.5682059741978, 161.23341160488877, 81.43389521532686, 73.1156172860782, 209.91133659421357, 295.81331070947334]"
2023-09-19-18:13:54,50fc3f70d2ae4436b3e5cc5fdeae78f9,xushihao,2,1,11,8,11804,"[71, 71, 75, 65, 65, 89, 74, 81, 68, 54, 71, 71, 81, 56, 75, 82, 65, 74, 40]","[0, 606, 94, 85, 171, 465, 68, 228, 313, 388, 549, 3110, 306, 338, 286, 211, 144, 321, 303]","[0, 141.23076923076923, 3.9403841461125304, 2.2188007849009797, 32.554369633714636, 83.33009855654673, 4.139576629868846, 79.99999999999997, 116.92510119705192, 126.7830462972174, 191.34008880994807, 175.05204636025036, 205.43272268627476, 192.5382003132928, 150.88253199604804, 86.75067995913795, 70.49847872797388, 207.01839383159987, 279.7315704015011]"
2023-09-19-18:14:27,7ad30423d3b54e569d278bf8e63de152,xushihao,2,2,11,8,9246,"[70, 72, 55, 47, 57, 57, 65, 52, 73, 55, 64, 44, 55, 73, 108, 73, 66, 63, 74, 76, 66]","[0, 297, 113, 105, 101, 262, 88, 239, 507, 399, 487, 910, 569, 939, 227, 414, 303, 204, 153, 328, 335]","[0, 146.78503382104782, 6.490776341455064, 6.343239424027096, 31.45843505476193, 66.07866927038086, 18.809540573018992, 69.54935244871443, 123.79980021205355, 110.85167871780838, 168.62128007661002, 319.6579532884982, 335.89319237875384, 180.33315651115888, 185.86372815529924, 187.80954724268668, 150.16929302639517, 86.43689766590715, 67.45974034968815, 211.77301681490863, 302.5493260190084]"
2023-09-19-18:15:01,5ed96702d32146ec9ff7e1f9c6957c2a,xushihao,2,3,11,8,5845,"[81, 59, 47, 79, 56, 64, 65, 57, 66, 45, 65, 64, 65, 72, 57, 73, 79, 57, 64]","[0, 162, 109, 81, 103, 473, 77, 279, 194, 139, 128, 1488, 120, 47, 42, 103, 105, 36, 70]","[0, 156.9821909772687, 4.373129354939027, 7.0164641544562585, 38.44676639398751, 76.03985252219807, 3.892034043284127, 79.16307787983159, 119.13415440402527, 124.97763113463013, 196.2172446565075, 170.63057433944334, 181.29240169196996, 186.73349043410542, 170.18750536466686, 71.20202111352516, 78.09931471261369, 207.35676599129064, 291.63322997971676]"
2023-09-19-18:47:26,eb57e234a0584654902b3fe78f457e9d,ruanyouxiang,2,1,12,11,22298,"[79, 47, 40, 55, 51, 86, 46, 87, 44, 55, 63, 87, 40, 29, 48, 39, 29, 38, 8, 63, 72, 63, 64, 71, 60, 1, 45, 80, 48]","[0, 806, 332, 599, 100, 84, 808, 576, 468, 407, 494, 308, 316, 559, 486, 386, 413, 359, 8143, 687, 169, 388, 404, 421, 470, 340, 314, 204, 187]","[0, 37.99352329674099, 212.52619323862174, 36.32691194211256, 6.806763639939321, 0.4759858191164943, 193.95539516213512, 84.2695173980485, 199.25973352950666, 212.42330417411833, 85.16546395106411, 89.66883516584787, 69.24258195828631, 173.309198039227, 208.20334486386136, 240.91642255406745, 218.18994377033053, 75.36424570875768, 192.12400373847095, 239.90734702432516, 0.9702609185162515, 98.26781009058864, 168.01006759268918, 208.70101408773746, 143.51393660547393, 72.18774350608281, 176.13565661514988, 40.08024178133161, 88.18039039378313]"
2023-09-19-18:48:34,52c0647da03d4503b3f71aa2a799c023,ruanyouxiang,2,2,11,12,12368,"[21, 62, 56, 69, 0, 52, 78, 0, 71, 54, 47, 68, 57, 71, 46, 52, 83, 53, 42, 83, 55, 82, 29]","[0, 568, 169, 748, 284, 231, 326, 393, 294, 188, 283, 1760, 371, 409, 422, 279, 456, 374, 498, 515, 494, 368, 251]","[0, 249.01016545514761, 1.6921232963351105, 101.75416530172116, 169.60023078183, 215.68758149810105, 155.57098711279681, 56.76610454311622, 176.78977628811003, 37.57830366381644, 80.13357988384145, 93.74604158309832, 105.52815456668424, 205.04040188765237, 207.89555671057522, 110.91135255238753, 125.37763269917802, 75.4745404093327, 163.14876503133573, 193.13244322226132, 230.621866509878, 198.92705360571247, 80.58089879121478]"
2023-09-19-18:49:11,8920589899fa421b803e3fd84931757d,ruanyouxiang,2,3,11,12,8360,"[40, 61, 62, 61, 1, 53, 39, 0, 64, 36, 46, 79, 55, 38, 43, 37, 62, 21, 60, 53, 68, 54, 53, 95, 29]","[0, 268, 91, 164, 151, 68, 80, 253, 14, 124, 90, 2063, 153, 130, 100, 156, 195, 220, 414, 619, 140, 243, 26, 83, 262]","[0, 237.37379870680755, 6.411963915213497, 96.92950079826056, 169.2199243957401, 205.9381069793786, 140.06251394466685, 64.5887228933968, 174.956601761694, 36.509523586319226, 82.18683459806687, 89.407074664145, 100.68585116589122, 203.38810844356166, 200.2389197933309, 97.23234495912355, 103.1250757575479, 83.81548279554319, 140.1477178283685, 178.71062721967596, 217.6898327466168, 221.65775455925288, 246.0059863346825, 218.23691613129984, 87.93829956992573]"
2023-09-19-18:52:45,e02e2804b4ac47ef9466891141cf6f79,ruanyouxiang,1,1,11,12,10033,"[2, 78, 70, 55, 0, 63, 55, 0, 30, 55, 63, 34, 72, 45, 56, 66, 62, 46, 71, 45, 37, 62, 68]","[0, 310, 84, 216, 307, 540, 235, 258, 310, 178, 194, 1186, 351, 273, 519, 209, 278, 186, 452, 399, 285, 503, 235]","[0, 254.14980818407082, 3.8022402935637825, 102.19155190743506, 177.5635999613941, 207.2707788889934, 135.47954469679175, 70.94664038028863, 179.18749999999997, 33.14327326170425, 73.26455700063981, 88.20176178087374, 113.235443324959, 212.4156082424265, 188.32892809191583, 84.66600280661655, 100.11128573367738, 68.7572723426402, 178.78195737056353, 208.0184036329478, 236.12840786317938, 195.78192587672643, 74.73374614255597]"
2023-09-19-18:53:41,adcd70f73e0e4eb8b8677399f1760d1d,ruanyouxiang,1,2,11,12,18284,"[0, 53, 70, 89, 0, 64, 63, 0, 70, 76, 75, 69, 77, 78, 55, 61, 38, 69, 78, 46, 38, 69, 55, 52, 38]","[0, 557, 112, 186, 243, 205, 130, 268, 223, 367, 270, 998, 837, 6308, 526, 406, 469, 334, 429, 462, 543, 512, 422, 512, 261]","[0, 253.23489126944966, 2.7507101355831733, 105.05513805259595, 171.26026429093233, 211.3827707767357, 137.01770528840422, 78.23055369387335, 183.537653664037, 38.67674527413081, 94.64745956211661, 180.56688349213564, 185.88575960788387, 85.47633078811936, 102.2758601161584, 192.58700347180752, 196.98296642730304, 102.97985998485335, 119.11958933147811, 83.95329802932102, 179.6523117719335, 208.83678024057446, 228.78812865290888, 200.31959815816825, 76.92711648047131]"
2023-09-19-18:54:17,2039da95408f4c079acfedc672c819e4,ruanyouxiang,1,3,11,12,8349,"[1, 69, 53, 61, 3, 46, 38, 4, 55, 13, 55, 64, 47, 45, 53, 46, 52, 72, 65, 49, 45, 69, 53]","[0, 231, 106, 140, 143, 82, 99, 222, 32, 131, 307, 1633, 274, 251, 196, 552, 334, 179, 491, 249, 144, 149, 148]","[0, 258.53388468680464, 6.612606331848283, 101.5980514699962, 175.00197543527898, 217.09194840550856, 147.8243388493586, 65.87574121973884, 169.5782682495018, 57.530562529841475, 108.0438640668687, 95.01352699747547, 85.8772743512508, 192.0159498583386, 201.58943618466222, 95.43469625875068, 108.96763424292553, 71.38036319604991, 182.56664023035535, 219.74406277531136, 246.4924647048059, 204.33919793446387, 70.66881937070974]"
2023-09-19-18:54:49,14dea1ec131c456c878a9380efb28264,ruanyouxiang,1,4,11,12,10099,"[1, 69, 61, 71, 59, 86, 45, 61, 54, 56, 54, 62, 52, 15, 16, 45, 44, 62, 71, 53, 22, 45, 53]","[0, 795, 100, 251, 241, 393, 383, 203, 284, 134, 149, 1247, 375, 266, 324, 389, 237, 261, 260, 496, 356, 407, 236]","[0, 249.34872198639798, 4.527692569068709, 110.47724949621978, 170.26804465679984, 206.703185827529, 147.96233156617936, 66.7022886601352, 174.05829213944386, 33.81983515631027, 83.3125, 86.9716638480603, 102.27509624781587, 210.13933249751224, 217.58246461112165, 96.37248699706778, 100.48439322228101, 75.87811463953223, 171.50072886142496, 213.37647370610003, 248.73519114210595, 208.3395759481381, 68.45576240354058]"
2023-09-19-18:55:15,7c8b4f3ff14c4090a4b3626d7841a9c4,ruanyouxiang,1,5,11,12,8970,"[1, 55, 61, 54, 3, 62, 21, 3, 60, 54, 14, 88, 54, 71, 57, 40, 72, 39, 53, 43, 47, 47, 64, 70, 70, 77, 46, 56, 64, 71, 39]","[0, 240, 99, 162, 218, 223, 66, 253, 52, 132, 122, 1414, 97, 51, 121, 148, 209, 130, 73, 70, 58, 74, 598, 107, 90, 335, 201, 218, 32, 98, 130]","[0, 255.74930504548783, 4.150489428970998, 113.81598360950888, 186.53402211459976, 221.89363478083365, 142.80429407496817, 75.00510399299503, 174.2851471009506, 41.761600184858814, 82.98272598860561, 90.25902396021131, 107.25045527292646, 202.51007883868397, 202.5997053921846, 103.68409051055036, 93.73885350402999, 62.835661152724384, 164.198455572822, 190.9561161137553, 244.58482839548734, 208.95994308120396, 76.55522924660336, 7.116497119369894, 5.522680508593631, 9.006291203930727, 220.37930724661965, 200.3902930065476, 235.92011525355358, 213.37885358265942, 80.90798206913827]"
2023-09-19-22:31:32,91f5d406579944a59daaa6676c7b94dc,yangquanguo,1,1,11,11,19586,"[71, 93, 90, 73, 81, 87, 62, 52, 70, 56, 73, 74, 48, 83, 46, 31, 61, 45, 61, 62, 56, 87]","[0, 956, 394, 582, 111, 893, 794, 962, 290, 311, 608, 4353, 507, 601, 420, 546, 631, 494, 549, 429, 467, 635]","[0, 238.3391607679182, 29.683515814524267, 69.62199524735139, 3.144660377352173, 174.1152236626973, 136.3920004170984, 141.0252144515693, 37.48184745832159, 40.03470716488104, 177.44639253087738, 63.51202860701098, 165.29031698465846, 197.16434205448454, 63.40434615317086, 165.18407240947226, 202.0044003921147, 199.54837898503598, 203.15538661603614, 73.70587192046207, 82.73988692818526, 68.69578670567145]"
2023-09-19-22:32:27,42bc59b97a094e798ee35e0b0d8f1f9c,yangquanguo,1,2,11,11,13247,"[30, 68, 67, 52, 65, 1, 45, 47, 60, 36, 34, 53, 48, 61, 65, 29, 56, 43, 55, 61, 52, 59]","[0, 744, 311, 526, 104, 481, 545, 487, 238, 332, 463, 1554, 565, 591, 184, 480, 522, 476, 472, 319, 315, 356]","[0, 246.8073922897953, 36.86763109045964, 72.36097782030804, 4.068851871911264, 176.24730100376317, 136.84581753849025, 154.33333333333334, 50.618398060608584, 54.22996301758734, 179.52096751571327, 62.7818091134331, 166.15019978588316, 202.61073789686247, 66.79737187112144, 162.96489056099034, 204.66775244011666, 206.7741655902776, 194.8150119700453, 62.783578886343975, 78.5175139698144, 69.20581221577015]"
2023-09-19-22:33:04,5b7d1875ab58449e84c513875449fb1b,yangquanguo,1,3,11,11,10490,"[76, 38, 39, 51, 64, 21, 85, 69, 73, 51, 63, 64, 54, 55, 61, 70, 61, 89, 65, 72, 66, 68]","[0, 280, 126, 307, 78, 406, 543, 389, 144, 259, 212, 2080, 201, 110, 455, 130, 55, 44, 36, 119, 110, 259]","[0, 247.3477084771332, 31.673683433131355, 64.47910945070161, 2.8674417556808085, 161.56594800747942, 136.74631825228622, 151.33663726202516, 51.683868104295584, 56.11991130110992, 186.45255577641075, 63.58895781152228, 174.1228812585462, 225.4132008359562, 77.3807326004205, 168.14940446585655, 209.00239233080563, 214.00025960524235, 209.3083849252103, 65.66751268490546, 75.96782944846531, 71.78052970300823]"
2023-09-19-22:33:41,fb2942163bcc4ff7a21099c5e0d4f886,yangquanguo,1,4,11,11,11508,"[29, 69, 40, 60, 55, 3, 44, 46, 54, 53, 53, 45, 40, 61, 56, 28, 45, 20, 40, 53, 38, 46]","[0, 743, 206, 606, 111, 475, 260, 423, 186, 133, 467, 1427, 429, 502, 178, 395, 456, 493, 498, 274, 213, 436]","[0, 236.8377316035414, 33.13608305156178, 75.52188792367123, 9.910712498212318, 176.30308499223082, 134.99999999999997, 155.02293737092944, 43.43705535343962, 39.14219093396677, 177.38407795264803, 59.533370660682564, 163.28060373343658, 185.75132719729234, 63.148854128778744, 175.68469230730125, 215.12502824585005, 199.00446672820635, 197.30883856983644, 68.00735254367721, 74.19194325831101, 61.00091074001361]"
2023-09-19-22:34:20,241d0e4ee60c4164b1fa1ac095dddd47,yangquanguo,1,5,11,11,12457,"[83, 53, 61, 57, 48, 30, 54, 88, 79, 89, 73, 44, 45, 45, 48, 52, 61, 39, 39, 53, 41, 45]","[0, 332, 270, 571, 107, 504, 535, 403, 269, 262, 200, 1487, 514, 502, 168, 376, 460, 220, 310, 329, 235, 519]","[0, 251.48271422814645, 26.997942308422164, 74.67336279498275, 4.346134936801689, 174.92156972642215, 148.7406392946386, 140.80916952465216, 32.77024395528494, 34.19714088113865, 190.00029239743583, 74.8628375393589, 161.00034506519268, 199.9513829798523, 67.88388779542778, 169.8289989633363, 217.7166864426233, 207.53420066207028, 211.49257932871097, 71.05944303500023, 67.35725647619564, 77.49982078832323]"
2023-09-19-22:35:13,eba4312dca594f70badcf84bda068733,yangquanguo,2,1,11,11,20348,"[63, 89, 75, 78, 80, 52, 14, 71, 69, 56, 103, 79, 47, 59, 67, 46, 63, 53, 71, 83, 70, 98]","[0, 714, 351, 703, 142, 753, 853, 1009, 180, 193, 548, 5975, 424, 653, 342, 453, 523, 426, 624, 478, 500, 413]","[0, 243.84979438626192, 36.34709219609057, 67.37375024608785, 7.615773105863909, 175.74349995882574, 127.79236631696314, 143.37208778404377, 34.010210885033395, 53.320050429250124, 192.19550231759095, 59.184269681882355, 175.96022277776305, 202.3555726383086, 57.80522852168689, 171.5925406304132, 204.18401286856695, 202.65844281560155, 206.82816270732783, 76.98340369485129, 74.7477238598087, 68.36259536065354]"
2023-09-19-22:36:03,eb0fe1bd775347269a78b9192abbc58c,yangquanguo,2,2,11,11,14458,"[18, 44, 38, 54, 54, 1, 52, 41, 72, 58, 56, 68, 27, 61, 58, 39, 72, 47, 65, 66, 64, 53]","[0, 769, 446, 453, 146, 469, 623, 589, 211, 160, 410, 3500, 424, 462, 224, 436, 476, 502, 460, 242, 294, 313]","[0, 249.0035698093057, 38.477987935384, 73.09202722899704, 3.399346342395214, 174.4365532539299, 148.9000410417077, 152.00082236619642, 51.75852050092279, 39.213447240002296, 184.55742858103665, 72.38822801778998, 170.5103450755343, 198.43904745678344, 65.52522838995336, 172.77506250099353, 217.5010217089668, 216.39348162291972, 203.53118789130193, 65.52565231351088, 87.26364904382838, 61.73172244118544]"
2023-09-19-22:37:00,5b27466fa5894f35a0b33c2e1ae20008,yangquanguo,2,3,11,11,14416,"[40, 59, 53, 46, 41, 20, 48, 62, 101, 80, 61, 50, 70, 73, 54, 65, 64, 70, 46, 52, 73, 56]","[0, 529, 173, 536, 109, 658, 373, 491, 218, 235, 169, 5575, 381, 258, 162, 322, 241, 147, 257, 218, 185, 320]","[0, 251.73817968498759, 35.35533905932735, 66.33333333333334, 2.403700850309347, 159.1131672741135, 136.42498956488063, 150.01814705043003, 52.5380814267137, 51.16775243147669, 185.17289218457435, 63.55487567623917, 183.53958095674562, 198.86902445803088, 69.53576218193209, 165.83693463426323, 216.00102880413428, 206.18438350175796, 196.4309321647462, 72.0933037420567, 72.31105647747718, 78.96905160321421]"
2023-09-19-22:53:45,ee24ff0a3c584605b0cbef99332525cf,qiaonan,1,3,11,7,7567,"[31, 55, 63, 94, 78, 57, 32, 63, 72, 63, 64, 42, 29, 66, 82, 88, 57, 95, 78, 81]","[0, 151, 198, 206, 143, 240, 262, 124, 150, 56, 40, 1216, 345, 1521, 93, 30, 21, 192, 61, 8]","[0, 300.3200313700834, 136.81629913655405, 122.60935335883161, 41.222316766690994, 245.41725871527234, 56.47550945717541, 92.11442672302242, 89.18666605421217, 256.1743494921404, 245.73634038714462, 125.91770259201986, 151.4501900328487, 371.87482406884965, 276.1208953735779, 269.8962379849261, 331.6204005605445, 149.23886392311823, 227.15840745120914, 237.23147329556608]"
2023-09-19-22:54:13,6f7a0d78523f42c5bda333b0fa376bbe,qiaonan,1,2,11,7,8005,"[81, 55, 30, 59, 61, 68, 72, 79, 32, 74, 78, 79, 81, 42, 64, 89, 64, 94, 79, 78]","[0, 1009, 362, 182, 280, 232, 144, 204, 223, 110, 125, 72, 30, 1389, 157, 23, 46, 287, 63, 32]","[0, 343.0929702067034, 361.6270421715493, 287.2044560734555, 127.7369846321161, 121.57143293108257, 35.20149819365884, 259.8852832599381, 47.00500200668018, 89.873427876128, 85.96442023684041, 258.47238343495263, 251.0259332351323, 366.14552122367223, 278.8573329966019, 263.4263383842709, 314.75662244276225, 140.2551613126459, 232.0495011075366, 244.51155709043982]"
